brand,title,content
재원씨앤씨,"아이로드 T10 녹화방식 답변 (궁금해 하실 분있을까하여 올려봅니다)","장식품 같은 블랙박스 덕에 3주사이 주차테러 2번을 독박쓰고 ㅠㅠ
24시간 저전력 녹화하는 T10에 관심가지게 되었는데 이벤트 녹화방식이 단점이라기에 문의해보왔습니다.
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
저장이 이벤트부터 되는 것은 녹화방식이 달라져서 입니다.
저희 제품 중에도 예전 모델들은 파일을 하나하나 이름으로 AVI나 MP4로 저장하면서 이벤트 15초 전 이벤트 발생 후 15초 이런식으로 저장되었습니다
그러나 이 방식은 파일을 쉽게 볼 수 있는 장점과 고객님 말씀대로 전 상황을 한파일로 바로 볼 수 있는 장점은 있지만,
이 저장방식의 단점은 덮어쓰기되면서 파일손상도 입을 가능성이 있다는 것입니다.
손상으로 인해 녹화누락이든지 예상치 못한 상황들이 발생할 가능성이 있습니다.
그래서 주기적인 포맷관리가 필요했습니다.
현재는 JDR방식으로 미리 생성된 파일안에 영상을 바로바로 기록되는 방식으로 변경되었습니다
이 바식은 고객님 말씀대로 발생한 순간부터 이벤트로 녹화되지만 앞전 방식처럼 파일이 깨지거나 손상입을 가능성을 제로에 가깝게 잡았다고 보시면 됩니다.
한마디로 저장의 안정성이 올라갔습니다. 전상황이 필요하시면 이벤트 전영상을 같이보시면 이어서 볼 수 있습니다.
하나의 파일로 제출하셔야 한다면 파일을 변환하셔서 한파일로 바꾸실 수 있습니다.
녹화파일이 손상을 입으면 그것은 답이 없습니다.
중요한 것은 파일이 손상을 입지 않고 저장되는 안정성이기에 이 방법을 택하게 되었습니다.
아이로드블랙박스의 이 방식은 새로운 방식이 개발되지 않는한 앞으로도 계속됩니다.
참고하셔서 사용하여 주시기 바랍니다."
재원씨앤씨,[2채널LCD무],"(주)재원씨앤씨의 아이로드 V9 블랙박스는
전후방 모두 FULL-HD 해상도에 각각 30프레임, 소니 엑스모어 이미지 센서를 적용한 제품입니다.
여기에, 와이파이 기능으로 영상을 보거나 설정 및 제품 업그레이드를 무선으로 편리하게 이용할수 있는 편리성과
포맷프리 JDR 방식을 사용함으로써 안정적인 영상 저장과은 물론, 
블랙박스를 수월하게 관리할수 있는 제품이죠.
그럼에도 불구하고, 17~19만원대의 사양대비 저렴한 가격으로 장만할수 있어서
이미 많은 분들이 장착하여 사용하는 가성비 좋은 제품입니다.


제품의 기능을 제대로 사용하기 위해서는 와이파이 USB 동글과, 외장 GPS 수신기를 함께 구입하는게 좋겠죠.

아이로드 V9은 LCD를 갖추지 않은 제품이라서, LCD 탑재 제품들에서 공통적으로 느껴지는 
사각형의 투박함에서 벗어나 디자인을 개성있게 표현하고 있습니다.


전,후방으로 마련된 동작램프를 통해서 주차 테러 에방은 물론, 운전자가 항시 동작 상황을 파악할수 있습니다.
특히, 후방카메라 동작램프(시큐리티)는 카메라 측,후면에 마련하여서 운전자가 룸밀러를 통해서도
충분히 동작여부를 가늠할수 있도록 한 세심한 배려도 엿볼수 있네요.


3선(접지,B+,ACC)의 상시전원케이블을 이용해서 장착하면 되는데요, 저는 보조배터리를 상시전원으로 사용하였고
ACC는 휴즈박스에 연결하였습니다.
ACC 전원 ON/OFF에 따라서 주차녹화 전환/해제 동작이 이루어집니다.




장착에 앞서서 스마트폰에 아이로드스마트매니저를 먼저 설치하고, 단말기 우측의 와이파이 연결버튼을 눌러
스마트폰과 연동을 실행하면 실시간 영상을 보면서 방향과 각도를 잘 조절해가며 부착할수 있습니다.






아이로드스마트 매니저를 통해서 스마트폰과 연동하여,
전후방 실시간 녹화중인 영상과 녹화된 영상의 재생, 환경설정, 제품 업그레이드를 무선으로 수행할수 있답니다.
와이파이 연결은 잘 되는 수준입니다만, 주변 상황에 따라서 상태 유지가 불안정한 모습이 보였습니다.



스마트폰에 아이로드스마트 매니저가 있다면, PC에서는 전용뷰어를 통해서 좀 더 유용한 기능을 수행할수 있습니다.
차선 그리기를 비롯해서 백업, 전체/부분확대, 저조도모드등을 통해서 영상 확인과 분석이 용이합니다.
특히, JDR 파일은 일반적인 동영상 재생기로 재생이 불가한 점을 고려해서 뷰어에서 AVI파일로 변환해주는
백업기능을 지원해주고 있어서 편리하고 아주 유용하게 사용할수 있지요.

 ﻿녹화영상은 메모리카드내 data 폴더와 event 폴더에 JDR 파일로 저장됩니다. JDR 파일은 기본적으로 안정적인 영상 저장과 재생을 지원하구요~ 주기적인 포맷없이 블랙박스를 편리하게 사용할수 있도록 해줍니다.
아울러, 손상된 영상을 자동으로 복구해주는 기능도 지원하고 있습니다.
  ﻿아래 영상은 FULL-HD 30프레임 , 밝게 설정 , 전면썬팅 30% / 후면 썬팅 15% 조건에서 녹화되었습니다.
주차녹화는 10프레임입니다.
https://youtu.be/-F9FwkHQxbA
  https://youtu.be/tRTfJ2mRK6g
  ﻿https://youtu.be/9l-PP8UEziI
  ﻿https://youtu.be/bLl7D16hInc
 ﻿전후방 공통적으로 선명하고 부드러운 영상을 제공합니다. 주변 사물이나 번호판 가독성도 좋습니다.
밝기 최대값인 밝게로 설정해도, 흐린날은 좀 어두운 감이 있어서, 값을 좀 더 올렸으면 하는 개인적인 바램입니다.
https://youtu.be/1OB0SEbqcXw
 ﻿https://youtu.be/3t8Jipyda-U
 ﻿ACC 전원감지에 의해서 주차녹화로 전환되며,사용자설정에 의해서 주차연속녹화, 주차충격녹화 , 주차모션녹화 방식으로 사용할수 있습니다. 주차녹화에 꼭 필요한 방전 방지 기능은 기본이고, 저장 용량 조절, 주차녹화중 이벤트 알림기능을 제공합니다. 주차중 10프레임으로 녹화됨이 살짝 아쉽습니다.
아이로드 V9은 그 사양을 보면, 여느 프리미엄급의 제품들과 견주어도 손색이 없는 제품입니다.
그럼에도 불구하고 장착비 포함 20만원도 안되는 2체널 제품이라는게 놀랍습니다.
가격적인 경쟁력 못지 않게, 품질과 편의성, 관리의 용이성까지 갖춘 그야말로 가성비 좋은 제품이 아닌가 싶은데요..
필요 이상의 군더더기를 제거하고 성능으로 승부를 걸고자 하는 제품임에는 분명한것 같습니다.
이미 최단기간 1만대의 판매기록이 이를 증명하고 있으니까요.

 이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다.
 "
재원씨앤씨,[2채널LCD무],"전,후방 FULL-HD 2체널 블랙박스 아이로드 V9
   이슬비가 내리는 아침 출근길 영상입니다.

 전면썬팅 30% , 후면 썬팅 15% 시공되었습니다.
https://youtu.be/OSEZncBIOaI
https://youtu.be/TY5H3g6b2Xs
https://youtu.be/lHMCuFyGsR0
https://youtu.be/nxLAiBTcXQ0
  이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다.
    "
재원씨앤씨,[2채널LCD무],"전,후방 FULL-HD 2체널 블랙박스 아이로드 V9


제품과 함께 제공되는 휴즈박스 연결용 상시전원케이블을 이용하면 주차녹화를 할수 있으며
ACC전원감지에 따라서 자동으로 전환/해제됩니다.
저는 보조배터리 전원을 상시전원으로 사용하였고, 주차녹화 전환/해제 동작을 위한 ACC전원선은 차량 휴즈박스에
연결하였습니다.


주차녹화를 위한 또 하나의 과정으로 아이로드 스마트매니저나 전용뷰어를 통해서
주차녹화에 필요한 설정들을 해주어야 됩니다.
보안 LED 사용설정이나 이벤트설정, 민감도, 전압관리 사용등이 이에 해당됩니다.

주차녹화시 전,후방 보안 LED로 감시동작중임을 외부에 알려줍니다.
보안 LED는 1초간격으로 점멸되다가 움직임을 감지하면 빠르게 점멸동작합니다.
이런,보안 LED 존재만으로도 테러를 가한 대상에게는 하나의 경고메세지가 될수 있겠죠.
주차녹화중 발생한 이벤트에 대해서는 주차녹화 해제시에 음성으로 알려주어 차를 확인할수 있는 기회도 부여됩니다.
   주차녹화는 10프레임으로 기록되어 메모리 사용시간을 늘려줍니다.﻿ 
 https://youtu.be/O-jV9KIzgxU 
 https://youtu.be/gJIH4Y4xsEc
 https://youtu.be/TfqZWM7-GoE
주차녹화모드로 전환하지 않고 보조배터리를 이용한 상시전원으로 주차감시를 해봤습니다.




아이로드 V9에서 지원하는 최대 용량인 64GB 메모리를 사용하여,상시녹화로 주차감시를 해도
아침 출근시까지의 영상이 모두 저장되고도 넉넉하네요.
이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD무],"전,후방 FULL-HD / SONY Sensor / 30Fps 아이로드 V9 블랙박스

썬팅 전면 30% / 후면 15%
https://youtu.be/d2BitRszzKk
 https://youtu.be/RNllUkajHiY
 https://youtu.be/PbuF11z7IlI
https://youtu.be/S7tAMJIpoXQ
   이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,"아이로드V9 사용후기","택배 받은후 저전압체크를 해 보았습니다.
건드린것 전혀 없는 상태이고 GPS 만 제외시킨후 테스트 입니다.
10v 까지 내려도 블랙박스는 꺼지지 않네요.
조금더 낮추니까 그때서야 베터리를 보호 한다는 멘트가 나옵니다.
혹시나 싶어 세번 테스트해 보았네요.
전방과 후방화질을 일단 확인해 보았는데 영 ㅠㅠㅠ
후방은 말도 안되는 화질 입니다.
내일 64GB로 바꾸어서 테스트할 예정 입니다.
저전압차단이 됩니다   10v 이하일때요.(제가 테스트를 잘 못한것일수도 있겠습니다.)

 "
재원씨앤씨,[2채널LCD무],"전,후방 FULL-HD / SONY Sensor / 30Fps 아이로드 V9 블랙박스

 썬팅 전면 30% / 후면 15%
  https://youtu.be/ky_AR9ax0zE
  https://youtu.be/Gs--pueAAoQ
  https://youtu.be/m7elFNrhWIo
  https://youtu.be/cyH_GahxUsI
   이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD무],"전,후방 FULL-HD 2채널 Wi-Fi 블랙박스 아이로드 V9
썬팅은 전면 30% 후면 15% 시공되었습니다.
  https://youtu.be/Us3eOJB8CDo
  https://youtu.be/DbDtvfo5mtQ
  https://youtu.be/apJicsl1MOc
   https://youtu.be/hqYjNNKFpZI
  https://youtu.be/zhnCCF8vdsw
    이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD무],"전,후방 FULL-HD 2채널 Wi-Fi 블랙박스 아이로드 V9 스마트폰 연동
아이로드 V9 블랙박스는 안정적인 영상 저장과 주기적인 포맷이 필요 없는 JDR 파일 방식으로 저장이 되므로
영상을 보기 위해서는 전용뷰어나 스마트폰과의 연동이 필요합니다.
전용뷰어를 통한 영상 시청이나, 뷰어에서 지원되는 백업 기능을 통한 AVI 파일로의 변환으로
일반적인 동영상 재생기로 영상을 볼수 있음은 이미 설명드렸으므로 오늘은 스마트폰과의 연동에 대한 이야기입니다.


시간과 장소에 구애받지 않고 영상을 보기 위해서는 스마트폰과의 연동에 필요한 Wi-Fi USB 동글이 필요합니다.
별매로 구입할수 있습니다.
아울러, 스마트폰에는 아이로드 스마트 매니저가 설치되어야 합니다.


본체 뒷면 우측의 스마트폰과 연결을 위한 Wi-Fi 연결 버튼을 누르는것으로 시작됩니다.
등록대기모드로 전환됩니다.


스마트폰에서 아이로드 스마트 매니저를 실행하고 제품등록을 하면 됩니다.
별명을 입력하지 않아도 등록은 됩니다만, 두대 이상을 사용한다면 구분을 위해서 별명을 붙여야 되겠죠.



 ﻿메인메뉴는 블랙박스 환경설정 , 블랙박스 추가등록 , 실시간 영상을 볼수 있는 접속 , 블랙박스 등록정보를
삭제할수 있는 삭제 메뉴로 이루어져 있습니다.


 실시간 전방 영상과 후방 영상입니다.
홈(메인화면) , 화면캡쳐 , 전/후방 화면전환 , 전/후방 영상 보기를 실행할수 있네요.









폴더내 검색된 리스트에서 해당 파일을 선택하면 녹화된 영상을 재생할수 있습니다.
전,후방 영상을 전환해볼수 있으며,백업 버튼을 이용해서 스마트폰에 영상을 저장할수 있습니다.





 아이로드 스마트매니저를 통해서 전용뷰어와 마찬가지로 블랙박스의 각종  환경설정을 할수 있습니다.
스마트폰 연동 기능을 원활하게 사용하기 위해서는 Wi-Fi 연결부터 상태 유지가 중요할텐데요..
자신이 사용하고 있는 스마트폰의 Wi-Fi 관련 설정들도 미리 살펴보는게 중합니다.
Wi-Fi 고급 설정과, 저와 같은 통신사 KT의 경우에는 올레Wi-Fi 접속에서 표시한 사항의 체크를 해제하면
도움이 됩니다.
이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다.
 "
재원씨앤씨,[2채널LCD무],"전/후방 FULL-HD 2채널 Wi-Fi 블랙박스 아이로드 V9
설정은 아래와 같으며, 썬팅은 전면 30% , 후방 15% 시공되었습니다.

 https://youtu.be/2NC-UliHNec
  https://youtu.be/bj-DzN6g4nQ
  https://youtu.be/SuybuP0mCfA
   https://youtu.be/mWuw_MeK0U4
  https://youtu.be/qld5Bx75_rg
   이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD무],"전,후방 FULL-HD 2채널 Wi-Fi 블랙박스 아이로드 V9
아이로드 V9는 전,후방 공통으로 FULL-HD 해상도에 30프레임 ,  SONY Exmor CMOS Sensor를 적용하여
전,후방으로 선명하고 부드러운 영상으로 보여줍니다.
설정은 아래와 같고 썬팅은 전면 30% , 후방 15% 시공되었습니다.
 https://youtu.be/2dT8SeMNnD4
  https://youtu.be/OnIF6_aHhEQ
  https://youtu.be/dCX5ef_2FIk
   ﻿차량 내부가 밝은 베이지 색깔이라 유리에 반사가 심하네요..
저 반사부터 어떻게 제거해봐야 되겠습니다.
https://youtu.be/It2mHYuagUs
  https://youtu.be/ciITjepBkLU
 이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD무],"전,후방 FULL-HD 2채널 Wi-Fi 블랙박스 아이로드 V9
아이로드 V9 블랙박스의 녹화영상을 보기 위해서는
PC에서는 전용뷰어가, 스마트폰에는 아이로드 스마트매니저가 필요합니다.
아이로드 V9에서는 안정적이면서도 주기적인 포맷이 필요 없는, jdr 파일 방식으로 저장되므로
범용 동영상 플레이어로는 녹화영상을 바로 시청할수 없습니다.
그래서, 전용뷰어로 영상을 시청하거나 뷰어에서 지원하는 백업 기능을 통해서 avi 파일로 변환하여
범용 동영상 플레이어로 시청할수 있게 됩니다. 오늘은 그 전용뷰어에 대한 이야기입니다.



제품 구매시 제공되는 마이크로 SD 메모리에 뷰어 설치프로그램이 들어 있으므로 바로 설치하면 되는데요..
혹, 포맷을 한 경우라면 아이로드 홈페이지 - 다운로드로 들어가면 뷰어와 메뉴얼을 내려받을수 있습니다.







 ﻿설치프로그램을 실행하여 몇번의 클릭으로 누구나 쉽게 설치할수 있구요~
바로 뷰어프로그램이 실행됩니다.
    
 재생 영상 화면은 모드변경 아이콘을 통해서 네가지의 모드로 시청할수 있는데요,
마우스 좌,우 버튼을 이용한 전체확대및 부분확대를 지원합니다.


재생되는 영상화면 하단으로 가속도 그래프가 표시되고 있네요.


재생속도를 조절할수 있고, 외장 GPS를 연결하여 사용시 속도계도 표시됩니다.


전용뷰어에서의 유용한 기능들은 이 영상컨트롤창에 모여 있습니다.
썸네일보기 , 차선그리기 , 프린트 , 백업 , 설정 , 파일열기 메뉴들을 수행할수 있죠.

 이벤트별로 선택하여 필요한 영상만을 쉽게 찾아 재생할수 있겠습니다.


외장 GPS를 사용시 수신감도까지 확인해볼수 있네요.



외장 GPS를 사용하여 수신이 된 상태에서는 맵(지도/위성) 연동으로 주행경로를 확인할수 있게 됩니다.


썸네일로 영상을 전환하여 볼수 있는 메뉴로, 총16개의 화면으로 구성되어 한장씩 보여주게 됩니다.
 

차선 그리기 메뉴로 주행 도로상 화면에 가상의 차선이 표시 됩니다.


프린트(인쇄) 메뉴입니다.




백업 메뉴로 원하는 방식(이미지/영상/충격센서/JDR)으로 백업할수 있습니다.
범용 동영상 플레이어로 영상을 볼려면, AVI를 선택하고 전방이나 후방 영상을 백업하면 됩니다.


전용뷰어에서도 블랙박스 환경설정을 할수 있습니다.









   

파일불러오기 메뉴로, 메모리를 PC에 연결하고 전용뷰어를 실행하면 자동으로 파일을 불러들입니다.
 
이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD무]," 전,후방 FULL-HD 2채널 Wi-Fi 블랙박스 아이로드 V9
보조배터리 전원을 이용해서 아이로드 V9 2채널 블랙박스를 장착했습니다.
최근 출시되는 제품들은 64GB의 대용량 메모리를 지원하므로 저장공간은 훨씬 넉넉하게 사용할수 있게 되었지만
장시간 주차녹화를 위한 전원은 차량배터리의 한정된 공급량에 의존할 수 밖에 없어서
이를 극복하기 위한 수단으로 보조배터리 사용이 늘어나는 추세에 있습니다.



아이로드 V9 전방카메라가 부착될 룸밀러를 중심으로한 중심부에서 시작하여 운전석 방향으로
상시전원 휴즈케이블과 후방카메라 연결케이블을 연결하기로 합니다.
천정 테두리 내부를 통해서 A필러 쪽으로 두가닥의 케이블을 매립했습니다.



제 차량에는 A필러 에어백이 없으므로 A필러를 완전히 탈거하지 않고 윗부분만 살짝 탈거하여
틈새로 케이블을 넣으면 됩니다.
에어백이 있는 차량은 에어백 뒤로 케이블을 통과시켜야 됩니다.

ACC전원은 휴즈박스에 연결해야 되겠죠.

상시전원과 접지(마이너스) 전원은 운전석 시트밑에 설치해둔 보조배터리 전원을 이용했습니다.



보조배터리 전원은 핸들대밑에 장착해둔 멀티스위치를 통해서 블랙박스로 공급됩니다.







후방카메라 연결케이블은 운전석 천정과 내장재 틈새를 타고 후방으로 매립을 했습니다.
리무버를 사용해서 틈새를 벌려주면 작업이 쉽습니다.




ACC전원을 휴즈박스에 연결할텐데요.. 저는 나름의 이유가 있어서 ACC전원 대신에 이그니션 전원에
연결하기로 했습니다. 이그니션 전원은 키 ON ~시동간 동작되는 전원입니다.




배선테스터기로 사용할 휴즈의 동작 상태를 키를 돌려가며 확인을 해보고나서는
휴즈를 빼고 다시 휴즈가 꼽혔던 두 접점을 번갈아가며 테스터기로 확인을 해봅니다.
전원이 들어오는 접점이 입력점이고 그 반대가 블랙박스로 전원이 공급되는 출력점입니다.
출력점에 연결해야 휴즈를 안전장치로 사용할수 있습니다.




아이로드 V9는 적색선이 ACC 전원선입니다.
노란색 상시전원선과 바꿔 연결하면 주차녹화 전환/해제 동작이 원활하지 않습니다.


상시전원과 접지선은 보조배터리전원이 공급되는 멀티스위치에 연결해서 필요시에 ON/OFF 하게 됩니다.
저는 블랙박스를 두대 이상 사용하는지라 주차녹화시에는 나머지를 꺼두어야 되거든요.
 





메모리는 본체에 삽입되어 제공되지 않으니 끼워주시구요..
전방카메라를 전면유리에 부착할때에는 스마트폰의 아이로드 스마트 매니저 앱을 통해서
영상을 보면서 수평을 맞춰야 되니 Wi-Fi USB 동글도 본체에 꼽아줍니다.
외장 GPS 안테나 케이블도 마찬가지입니다.






전원을 넣어주니 동작램프와 시큐리티 LED가 동작합니다.


전방카메라 우측부의 Wi-Fi 연결버튼을 눌러서 스마트폰과 연결합니다.
제품 장착전에 미리 아이로드 스마트 매니저를 스마트폰에 설치해두어야겠죠?
  







아이로드 스마트 매니저의 실시간 영상을 보면서 위치와 수평을 잘 잡아 전방카메라를 부착합니다.
 





후방카메라도 마찬가지 방법으로 부착하고나서 연결케이블을 깔끔하게 정리했습니다.
Wi-Fi 연결이나 영상을 불러오는 동작이 좀 매끄럽지 못한 부분도 보여서 좀 더 다듬어지면 좋겠네요.








후방카메라의 시큐리티 LED는 운전석에 앉아서도 잘 보여서 동작상태를 확인할수 있습니다.
이렇게 아이로드 V9를 내손으로 애마에 직접 장착했답니다.


 이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD무],"전,후방 FULL HD 2채널 Wi-Fi 블랙박스 아이로드 V9









디자인에 신경을 많이 쓴 노력이 엿보입니다.
전면부는 유광블랙 소재를 바탕으로 해서 렌즈를 중심으로한 주변으로는 가죽 문양의 텍스쳐를 사용해서 고급스러움을 배가시켰으며, 후면부는 무광 블랙소재로 반사를 줄이는 유광과 무광의 조화를 잘 이루었네요.



렌즈는 정중앙에 위치하고 있으며 바로 위에 시큐리티 LED가 자리잡았습니다.

원통형의 후면부 좌측 하단 운전자 시야에 가깝게 GPS 및 REC LED가 위치했고
우측부에 Wi-Fi 등록 버튼이 위치했네요.
 조수석 방향에 Wi-Fi USB 동글을 삽입할수 있는 슬롯이 위치하고 있습니다.

운전자 방향에 마이크로 SD 메모리 슬롯이 위치하고 있으며 덮개로 잘 마감해서 충격에 의한 메모리 이탈이나
외형적인 깔끔함도 함께 도모하였네요.

상단부에는 외장 GPS 연결단자 , 후방카메라 연결단자 , 전원입력단자가 마련되어 있구요.
하단부에 시리얼넘버와 통풍구가 마련되어 있습니다.
원통형의 후방카메라는 거치대 일체형으로 측면에 전방카메라 연결단자가 위치했습니다.
360도 회전이 가능하며 유리면과 밀착되는 디자인입니다.

시큐리티 LED는 측후면에 돌출되도록 위치해서 후방에서는 물론, 운전자가 불빛을 통해 작동 여부를 확인할수 있겠네요.
  이 사용후기는 (주)재원씨앤씨의 체험제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD무]," 블랙박스 전문업체 재원씨앤씨에서 새롭게 출시한 아이로드 V9 블랙박스랍니다.
전,후방 모두 FULL HD 해상도에 30프레임 , SONY Sensor로 무장했구요
여기에 Wi-Fi 기능까지 갖춘 고성능의 제품인데요~
그럼에도 불구하고 가격은 출장장착비 포함 19만원대로 아주 놀라울 정도인
이른바 가성비 좋은 블랙박스라 할수 있겠네요.
잘 사용하지 않는 기능들을 넣어서 가격만 부풀려진 제품들 보다는 이렇게 본연의 기능에 충실하면서도
거품이 쫘~악 빠진 제품들이 많이 나오면 좋겠다는 생각을 해보면서 체험기를 시작합니다.

이렇게 기본구성품에 외장 GPS 안테나를 포함해서 받았습니다.
 




친환경 소재의 박스를 사용했고 박스에는 제품의 특장점들을 요약해두었습니다.
 




 기본 구성품에서 넉넉한 32GB 메모리에 와이파이 USB 동글과 GPS 외장안테나를 추가하여
제품의 기능을 제대로 사용할수 있도록 잘 챙겨졌습니다.

제품의 원활한 사용을 위해서 꼭 살펴 보아야 될 사용설명서입니다.
 
가죽패턴으로 장식된 전방카메라 입니다.
대략 10Cm X 5Cm 정도로 크기가 아담하네요.

거치대일체형의 후방카메라와 여분의 양면테이프 입니다.
기존 사용했던 T8과 모양은 같지만 속이 업그레이드 된 후방카메라 입니다.
 
32GB의 마이크로 SD 메모리 입니다.
전,후방 FULL HD 해상도의 제품에서는 32GB 정도는 사용해주어야죠.
V9에서는 64GB 대용량 메모리를 공식 지원합니다.

투명거치대와 여분의 양면테이프 입니다.
장착후 분체 탈,부착이 용이하고 투명이라 이질감도 없고 전면유리에 부착해도 깔끔할것 같습니다.



거치대와 전방카메라를 결합해본 모습 입니다.



휴즈박스에 직결할수 있는 3극의 상시전원 휴즈 케이블 입니다.
배선 색깔별로 연결해야 될 전원 라벨이 붙어 있으니 장착시 바뀌지 않도록 잘 연결해야 되겠죠.


얼핏 DMB 안테나 연결잭 같은 후방카메라 연결케이블 입니다.
일자형이 전방카메라에 연결되며 라벨로 표시를 해두었습니다.

와이파이 연결로 영상을 보거나 펌웨어 업데이트를 무선으로 할수 있는 Wi-Fi USB동글 입니다.

외장 GPS 안테나 입니다.


    이 사용후기는 (주)재원씨앤씨의 체험 제품 무상 지원으로 작성되었습니다."
재원씨앤씨,[2채널LCD유]," Wi-Fi 지원 LCD 2채널 블랙박스 아이로드 T8
  
아이로드 T8 블랙박스는 출시된지 그리 오래된 제품이 아니지만, 구매수요가 괘 많은 제품입니다.
블랙박스를 고름에 있어서 여러가지 조건을 올려놓고 고민을 하게 마련이지만,
아이로드 T8의 저렴한 가격이 구매욕구를 돋구는 요인이 되지 않나 싶습니다.
출장장착까지 지원하면서도 불과 15만원대면 편안히 앉아서 장착받을수 있고,
손재주까지 있어서 내손으로 장착할수만 있다면 추가로 2만원을 더 절약할수 있으니까요.

저렴한 가격이지만, 이런 저런 옵션을 더하면 제법 푸짐합니다.
아이로드 T8은 Wi-Fi를 지원하기 때문에, Wi-Fi USB 동글을  추가로 구입하면 아주 유용하게 사용할수 있습니다.
녹화중인 영상은 물론, 녹화된 영상 , 설정 , 펌웨어 업데이트까지도 무선으로 스마트폰으로 실행할수 있죠.
  


보급형 가격의 제품이지만 그렇다고 제품은 그렇게 만들지 않았습니다.
정교하게 가공된 디자인에서 세련미도 엿보이죠?



장착은 내손으로 직접 했구요.. 부담없는 주차녹화를 위해서 보조배터리와 연결했습니다.



 아이로드 T8을 장착한 모습입니다.
전,후방 투명거치대를 사용해서 이질감도 느껴지지 않고 깔끔하네요..
시큐리티는 전/후방으로 마련되어 있는데, 후방 시큐리티는 운전자가 직접 볼수 있어서 동작상태를 확인할수 있습니다.
전방 시큐리티는 점멸 동작에서 주차중 모션이 감지되면 빠르게 점멸합니다.
    https://youtu.be/ZGrZCZKu5Ko
 https://youtu.be/EbEjWi8B7l8
 전방 HD 30 프레임 + 후방 D1 30 프레임으로 녹화를 합니다.
후방카메라가 D1 해상도인게 살짝 아쉽지만, 정황분석에는 무리가 없습니다.
밝기를 개별 조절할수 있으니 차량의 녹화 환경에 맞춰서 설정하면 되겠구요.
     https://youtu.be/qpbTelDeuL8
 주차녹화시에는 저장시간을 늘리기 위해서 10프레임으로 녹화하며
안전한 주차녹화를 위한 저전압 차단설정과 민감도를 조절할수 있습니다.
주차녹화를 위해서는 상시전원 연결케이블을 별매로 구입해야 됩니다. T8은 시거 전원케이블이 기본 구성품입니다.



인터페이스는 직관적이고 깔끔합니다.
메뉴이동과 조작시의 동선을 최소화 하도록 설계했다는군요.
  아이로드 T8 블랙박스는 주기적인 포맷이 필요없는 안정적인 파일시스템 jdr 방식을 채택하여
관리가 편하고 안정적으로 사용할수 있다는 점이 좋습니다.
또한, 저장 공간 할당을 사용자가 임의로 조절해서 차량 운행환경에 맞춰 운용할수 있고
메모리카드 데이터 자동복구 시스템도 갖추고 있어서 사용자가 실수로 삭제하여도 자동 복구된답니다.
  


  또 한가지, 아이로드 스마트매니져를 이용해서
실시간 영상을 보거나 녹화된 영상을 재생할수 있는가 하면, 환경설정 , 펌웨어 업데이트까지 번거로운 과정없이
Wi-Fi를 이용한 무선으로 편리하게 이용할수 있지요.
  


T8 본체에는 기본기만을 갖춰서 쉽고 편리하게 사용할수 있도록 했다면,
좀 더 세밀한 분석을 위한 유용한 기능들은 전용뷰어에 맡겼습니다.
우선, jdr 파일형식은 일반적인 동영상플레이어로는 재생할수 없기에 뷰어를 통한 재생 및 파일변환(백업)이 필요하고
부분확대나 야간영상보정 기능등을 뷰어를 통해서 할수 있습니다.



 아이로드 T8 블랙박스는 가격거품을 빼고, 실속있는 기능과 성능에서 적절한 타협점을 찾은 제품이라는 생각이 들어서
이것이 꽤 인기를 누리는 하나의 비결로 작용하고 있는것 같습니다.
비싼 돈주고 제값 못하는 제품보다는 안정적이며 실속있는 제품이 더 요구되는 세상입니다.


 이 사용후기는 (주)재원씨앤씨의 제품 무상 지원으로 작성되었습니다."
