brand,title,content
아이트로닉스,"Itb-2000 사용 문의","블박 처음 구동시 경고음 삐 삐 삐 소리와 함께

Sd카드를 교체 하세요 라는 문구가 나옵니다

에스디카드 문제인줄 알고 새제품 교체후 다시

실행 시켜보아도 똑같은 멘트가 나오는데 이증상

불랙박스에 문제 일까여? 혹시나 자가 해결 방법 아시는분 공유좀 부탁드립니다 ㅠㅠ"
아이트로닉스,[2채널LCD유],"전원이 꺼졌다켜지면 시간오차가 많이나는건 알겠는데 주행중에 2013년1월로 바껴버리는데..gps달아도 작동도안되고..as보낼려니 수리비가...액정터치도 수시로 보정해줘야하고..1년이 한계인가봅니다ㅠ"
아이트로닉스,[2채널LCD유],"사용한지는 2년되었지만 차량 주행을 잘 하지 않아서 9천키로 탔네요
 얼마전부터 후방카메라 점검이라고 계속 지껄이다 가끔 다운되기도 하고 지혼자 재부팅하더니 카메라 잡기도 하고 그러네요
 운행 후 시간이 조금 지나면 100%잡긴 잡는데 초반에 계속 후방카메라점검하라고 뜨고
 펌웨어는 현재 2.08이구요 오늘 펌웨어 하긴 할건데 이거 a.s보내야 하나요?"
아이트로닉스,"7000 사용중인데요...여러분이 쓰시는 7000은 어떠신가요?","이번에 2.0.0 버전으로 펌웨어 업글을 하고 나니
 블랙박스 저장영상 확인할때 a 슬롯은 기존과 동일하게 영상 재생중에도 액정 우측 하단의 전방 후방 뷰 선택을 누르면 전방영상과 후방영상이 구분되서 재생이 되는데
 b 슬롯인 압축영상에 경우는 재생중에는 우측하단의 뷰선택버튼이 먹히질 않는군요.
 재생목록에서 전방 또는 후방을 선택해서 재생을 시키면 해당(전방 또는 후방)뷰가 재생이 되는데
 재생 중에는 전 후방 뷰 변경이 안되는군요.
 한번 확인들 해보시길 바랍니다.
 제 기기만 그런건지 아니면 원래 그랬었는데 제가 이번에 펌웨어 업글 후 알게 된건지는 모르겠네요^^
 포맷프리 기능 구현이 되는 업데이트가 되니 환영할 만 합니다."
아이트로닉스,"2000HD 펌웨어업그레이드방법팁","아시는 분들도 계시겠지만 이번에 펨웨어업그레이드하는 방법을 알게 되었네요. 새로 올라온 pc플레이어를 다운받은후에 메모리카드삽입한후에 환경설정을 클릭하면 자동으로 펌웨어다운이됩니다. 그리고 나서 블랙박스에 메모리카드를 끼우면 자동펌웨어업그레이드가 됩니다."
아이트로닉스,[2채널LCD유],"안녕하세요!

itb 7000fhd를 장착했는데
메모리를 별도 구매하려합니다

혹시... 두개 슬롯모두 최신펌웨어에서
이상없이 128g 를 쓰고계신분 계신가요?

이상없이 잘 된다면 구매하려합니다

기존 펌웨어에서는 된다는 글을 찾아냈는데
최신펌에서 포맷프리가 추가된지라
혹시 안될까봐 질문드립니다"
아이트로닉스,"ITB-7000FHD 사용중인데요 질문좀 드릴께요","오늘 제품이 도착해서 설치를 완료 했습니다.

문제가 본체에 연결하는 후방카메라 선이 앞유리 창문에 닿아

본체가 약간 위로 뜨게 설치되네요...(거치대 설치는 로고가 상단에 있습니다)

본체를 일직선으로 맞출려고 하면 후방카메라 선이 앞유리 간섭으로 인해

LCD화면이 하늘부분을 좀더 많이 비추고 있네요

이렇게 되면 유리 어느부분에 설치를 한다해도 똑같을 텐데 설치하실때 어떻게

설치를 하면 간섭없이 설치가 가능한지 질문좀 드려봅니다.

또한 후방카메라 상하 전환기능이 없어 정상적으로 설치하면 화면이 거꾸로 표기 됩니다.

후방카메라 선이 왼쪽으로 연결되어 미관상 선정리가 이쁘지 않은데

오른쪽으로 연결할수 있는 방법은 없나요? 후방카메라 연결선을 운전석에서 시작해서 연결한 상태 이며

FULL HD 로고가 정상적으로 표기된 상태 입니다.

처음 도전해보는 설치라 그런지 에로사항이 상당하네요 ㅠㅠ"
아이트로닉스,"itb-2000hd 펨웨어 후 오류??","안녕하세요 ~

itb-2000HD 쓰고 있는데

저번 달에 펌웨어를 3.0.1로 업데이트 한 후 계속 오류가 나옵니다.

문제는 운전중 한 2틀에 한번씩 블박에서 SD 카드를 점검하여 주십시요 라고 계속 음성이 나옵니다.

그래서 A/S 보냈는데 그쪽에서는 SD카드에 문제 없다 기기에두 다른 증상 없다고 하드라고요

A/S 후 이젠 소리가 안날줄 알았는데 왠걸 ~ 똑같아요

이런 음성이 나올때는 녹화가 안됩니다 그리고 전원을 껏다 키면 소리 안나오고 다시 정상 작동합니다.

저 처럼 업데이트 후 이런 증상 나오는 분 계신지요????????

업체에서는 저만 이런 증상 나오니 특별히 펨웨어 문제는 아니라고 하고 ..ㅡㅜ

제 생각에는 포멧프리 기능으로 이런 증상이 나오는건 아닐까요????

만약 다운 그래이드 할려면 그전 펨웨어는 어디서 구해야 하고  어떻게 설치해야 하는지요??

미치겠습니다. ...

답변 부탁드립니다."
아이트로닉스,"itb-7000 128기가 지원이 되나요?","96기가 까지 지원된다는 글 보고 인터넷에 찾아봣는데

...96기가 마이크로 sd카드는 팔지도 않네요....

그래서 128기가 짜리 구입하려고 하는데

바른전자 골드 플래쉬플러스 128짜리 구입하면 인식이 될까요??

혹시 사용중이신분 있다면 어떤 회사꺼 사용중인지 부탁드립니다."
아이트로닉스,"아이트로닉스 ITb-7000FHD 펌웨어 업데이트 오류(해결완료)","결국 해결 했습니다 해결 후기입니다.

2시간동안 차에 왔다갔다 하고 파일도 그냥 넣어보기도 하고, 이름바꿔서도 넣어보고 등 모든 경우의 수를 총 동원해도 안됐습니다.

다른 사람들 현황을 찾아보던중에
http://cafe.naver.com/blackboxclub/719038
여기에 나온 댓글을 읽고 영감을 얻어 성공 했습니다.

지금의 2.0.0버전이 나오기 전에
공식적으로 배포된 버전은 1.0.2버전입니다.
하지만 구매한지 얼마 안된 제 블랙박스는 1.0.3버전입니다.

1.0.3에서 2.0.0으로 올리려니까 안됐습니다.

그래서 1.0.2로 다운그레이드 한 후에 시도 했더니 단 한번에 성공.

--------------------- 원 본 --------------------------------------------------------------------------------
펌웨어 업데이트가 안됩니다.


밑에는 제가 펌웨어 하는 절차입니다.

홈페이지에 들어가 보니 2015년12월3일자 펌웨어 업데이트가 있습니다.




다운을 받았습니다.




파일 이름이 ITB-7000FHD v2.0.0이라고 써져 있습니다.
폴더 안에는 itb7000fw.bin 파일과 새로운 기능 설명.pdf 파일이 들어있습니다.





sd카드를 컴퓨터에 연결하고 setup 폴더에 다운 받았던 itb7000fw.bin 파일을 넣습니다.
setup 폴더에 원래 있던 setup.bin파일은 삭제 합니다.




넣은 itb7000fw.bin 파일 이름을 setup.bin으로 바꿔 줍니다.








PC 플레이어를 실행합니다.




확인을 누릅니다.




모델명에 ITB-100HD 라고 뜹니다 ?
우선 확인 누릅니다.




모델명 : ITB-100HD라고 뜹니다?



sd카드에 itb100hdfw.bin 파일이 하나 더 생성되어 있습니다.



그리고 차 시동을 켭니다.
sd카드를 넣습니다.
블랙박스 전원을 연결합니다.


그대로 1.0.3 버전입니다..

도대체 뭐가 문제인가요."
아이트로닉스,[2채널LCD유],"ITB- 2000HD 전면 LED에 전화번호 표시되는 기능도 참신하다고 생각했었는데,

신모델 ITB-7000FHD 듀얼 LCD로 또 한번 참신함을 보여주네요.

1. 애니메이션 모드
 




2. 사용자 이미지 모드(신기능)

 

 

 





포맷프리가 지원되지 않았었는데 사용자 이미지 모드 기능 추가 되면서 포맷프리 기능도 지원된 것 같고,

원하는 이미지 최대 4장까지 저장가능하며, 4장 모두 선택 시 로테이션으로 돌아가면서 표출되네요.

이제 원하는 이미지까지 블랙박스에 넣어서 표출할 수 있다니 신기할 따름입니다."
아이트로닉스,[2채널LCD유],"Itb2000사용자 입니다

Sd카드 수명이 된거 같아서 새로 구입 할려하는데요~

64기가 제품 추천좀 부탁드립니다^^

그리고 어떤 형식에 제품을 사야 하나요?

다같은64기가 여도 카드에 적혀있는 문구가 다른거 같아서요 ㅎㅎ"
아이트로닉스,"아이트로닉스 블랙박스 홈페이지 오류","안녕하세요. 
저번에 아이트로닉스 블랙박스 홈페이지 들어갈려고 여러번 시도 했는데 안들어 가지네요.
무슨 문제가 있는건가요? 혹시 다른분들도 안들어 가지나요?"
아이트로닉스,[2채널LCD유],"주차모드 해제되자마자 문열면 충격 이벤트로 잡히곤 했는데

3.0.0 버전에선 이부분이 개선되어 이벤트로 안잡히네요.

버전업 하면서 해당 파일만 예외처리 한 것 같습니다.

사소한 부분이지만 개선되어 좋네요.

눈길 안전운전 하세요~"
아이트로닉스,"ITB-2000HD 고장문의","ITB-2000HD 사용중인데 고장문의드립니다.
이제껏 액정터치불가, gps오류 등 여러고장으로 AS를 무상또는 유상으로 받았는데 이번에는 소리가 치직,치직하더니 완전히 소리가 나오지 않고 있습니다. 혹시 같은 증상있으신분 계신가요...
이건 뭐 2년동안 고장이 한두번이 아니네요...
그냥 써야하는지 또 수리받아야하는지 고민이네요..."
아이트로닉스,"100HD 사용중인데 고장증상 문의 드립니다.","안녕하세요 2012년도에 공구로 구매하여 잘 사용 중입니다.

그런데 몇일전 부터 삐익 삐삐 삐익삐삐 라는 알림음이 떠서 확인 한 결과 포맷하면 된다고 해서 포맷을 했구요

포맷하는 과정에서도 디스크 쓰기 금지라고 막 떠서 이리저리 하다보니 일단 포맷은 성공 했습니다.

포맷 후 다시 sd카드를 삽입 하니 아무런 소리가 나질 않네요.. 정상 작동은 전원이 들어오고 띠띠디 하면서 소리가 나야되는데

아무런 소리가 나질 않으나 PWR에는 불이 들어옵니다. 그리고 제품을 만져보니 따뜻하구요(제품 발열이 있는지라..)

작동은 하나? 싶어서 메모리를 확인 해 보니 녹음이 되질 않구요..

그래서 고객센터에 문의 해보니 일단 제품을 보내달라고하는데 1년이 지나서 무상은 안될꺼같고

제가 조치할 수 있는부분은 다 해보고 보낼려구요.. sd카드를 오래 썼는데 sd카드가 죽은건지.. 모르겠네요.."
아이트로닉스,[1채널],"ITB-100HD sp 사용중인데요...
카페 어디서 글을 본거 같은데
풀hd 30프레임으로 쓰지말고 15프레임으로 사용하라는 글을 본거 같아서요..
찾아볼려고 했는데 못찾겠네요..
정말 15프레임이 화질이 더 좋은건가요?
그러면 풀hd 15프레임으로 설정이 좋을지..."
아이트로닉스,itb2000HD후방영상문의요~~,"사고파일을 보낼려고하는데 앞면영상만보이고 뒷영상은 안보이는데요
센터에 연락하니 확장자가 1로 표시되는게 후방영상이라고하는데
따로 안보이는데요.. ㅠㅠ
SD카드가 혹시 2개인건가요? 왼쪽에있는것만 빼왔는데요.
블랙박스에서는 분명 앞뒷면다보였는데
따로 프로그램설치해서 보라고하는데 회사라 그런지 사내망이라서 sd카드가 안읽힙니다.. ㅠㅠ
 알려주세요ㅠㅠ"
아이트로닉스,[1채널]," ITB 100SPW + 32G
야간 영상 비교입니다.
  <밝기 비정상> 영상 추가
 
       <밝기 정상> 영상 추가

 

 펌웨어는 최신버전이며, 재부팅을 하면 원래대로 돌아옵니다만, 이런 현상이 반복 되네요.
이 문제로 2차례 A/S를 보냈는데 제대로 고쳐지지 않고 있습니다. (파일 첨부1번, 파일 미첨부1번)
참고로 순정 HID 차량이며, 전면 썬팅 30%입니다.
 일단 동영상 파일을 본사 메일로 보내긴 했는데 뭐가 문제일까요? (포멧은 2주마다 합니다.)
    15년 11월 11일 저녁 주행 영상.
  비정상
  시내에서 이렇게 어두울 순 없습니다. -_-
 
  정상
 "
아이트로닉스,[2채널LCD유],"아이패스블랙 제품을 이용해 주셔서 깊은 감사를 드립니다.
ITB-2000HD 제품의 펌웨어가 Ver 3.0.0으로 업그레이드 되었습니다. 
[주요 개선사항]  
1. 포맷 프리 기능 추가(포맷 패스)
-SD카드를 안전하게 최대 수명만큼 이용하실 수 있도록 아이패스 블랙에서 독자 개발한 새로운 방식의 2세대 포맷프리 기능이 적용되었습니다. 기존 FAT 방식의 편리함과 TAT 등 독자 파일시스템의 장점을 혼합하여 이용이 편리하면서도 파일시스템 오류가 없는 새로운 방식입니다.
다운로드 파일에 첨부되어 있는 Format Pass 기능안내 파일을 참고하시어 이용하시 기바랍니다.
 
2. 시간 자동보정 개선
-외장 GPS 사용시 기존에는 제품이 재 시작될때 위성 시간 정보를 반영하였으나  주차모드 진입시 바로 반영 하도록  개선 

3. 주차모드 진입시 주차모드 중에는 필요없는 GPS 기능을 끄고 소비전류를  줄이도록 개선 

4. SD카드 호환성 및 후방카메라 동작 신뢰성 개선  

-출처: ipassblack 홈페이지 -

업데이트 나왔네요.
계속적인 펌웨어 지원에 참 감사할 뿐입니다."
아이트로닉스,"ITB-7000FHD 저전압 차단 질문 드립니다","7000FHD 저전압 관련 문의 드립니다
저 전압 차단 설정을 12V로 설정 하고 사용 하는데 8~9시간 주차후 차량에 가보면 블랙 박스가 OFF 되어 있습니다
이상해서 영상을 확인 해보니 13.6V로 녹화 하다 갑자기 3.0V로 전압을 인식해 저전압 차단이 작동 되었던 겁니다 보조 밧데리 확인 해 보니 13V이상 출력 되고 있어 보조 밧데리 문제는 아닌거 같은데 블랙 박스 문제 일가요? 아님 다른 문제가 있는 걸가요?
장착 후 몇일동안은 아무런 문제가 없었는데 갑자기 그러네요 ㅜㅜ
초기 설정과 지금 설정이 다른 부분은 주차 시 충격+모션 녹화에서 주차 상시 녹화로 변경 한거 밖에 없는데 왜 그럴가요 ㅜㅜ"
아이트로닉스,"타임랩스라는 기능 유용하다고 생각들 하시나요?","현재 7000FHD를 쓰고있는데요
타임랩스라는 기능 유용하다고 생각들 하시나요?
 초당 1프레임
초당 1프레임으로는 충돌을 입증할수도 없고
주차테러 입증도 전혀 되질못하는데요.
차라리 루카스처럼 충격파일만 따로 저장했으면 좋겠는데
그렇게되면 루카스측의 충격파일저장에 관한 저작권과 마찰이 생기게되나요?
 개인적으로 타입랩스 정말 쓸모없다고 생각합니다.
전력소모만 더 되는거 같아서
저는 이 기능을 아예 쓰질 않고 칩을 뽑아놓고있습니다."
아이트로닉스,[1채널],"1년정도 사용중입니다..  (메모리 교체없음), (업데이트없음)

구입후 자동 포멧 1회(음성실행) 후  한번도 자동(수동) 하지않음 (자동음성 안나옴)

화면에 보면 흰색 번호판은 반사각? 때문인가 번호판 식별이 전혀 불가하네요..??

포멧이 정답일까요..?"
아이트로닉스,"[원글이 삭제된 답글]","SP는 문콕도 잡을만큼 굉장히 민감한 블랙박스입니다.
이 블랙박스로 문콕을 여럿 잡았고 블랙박스 값의 10배 이상은 충분히 뽑았다고 생각합니다.
(문콕을 잡기위해 뒷유리에서 앞유리쪽으로 바라보도록 설치)
현재 개인사업차 업무차량으로 차량을 총 4대 보유하고있는데 모두 SP를 하나씩 달아놓았을 정도입니다.
 현재 ITL20이 달려있는 회사차량인 SUV가 지방으로 출장 나가있어서 ITL20은 테스트하지못했습니다.
차 들어오는대로 시간나면 따로 테스트 하겠습니다.
토요일날 테스트하는데 망치질이 시끄럽다고 해서 오늘 일요일날 다시하는겁니다. ㅡ,.ㅡ;;
 모델명: ITB100HD-SP
설정: 주차모드 진입시 충격만 감지. (모션X)
        충격감도 민감.
 모델명: ITB7000FHD
설정: 주차모드 진입시 충격만 감지. (모션X)
        충격감도 민감.
 (스마트폰이 고정이 안 되어서 디카로 촬영했는데 생각보다 디카의 영상화질은 별로네요.)
차량을 정면으로 봤을 때 SP는 맨 왼쪽에 흰색 LED로 숨쉬기를 하고있는데 그게 SP입니다.
7000FHD는 중간에서 왕눈이를 뜨고있네요.
 망치소리 테스트는
망치질을 하고나서 0.5초에서 1초까지의 딜레이를 거친 후 LED가 반짝거리네요.
소리가 주차장 내부를 한번 돌고 블랙박스로 들어오나봅니다. 이게 맞는건지 ㅡ,.ㅡ;;
어쨌든 결과적으로 망치소리에 SP 블랙박스의 충격센서가 반응을 합니다.
 운동을 중단했더니 요즘 살이 20kg이나 쪄서 ㅡ,.ㅡ;; 얼굴이 나온 블랙박스영상은 제외했습니다;;
 PC영상
 문콕영상1
 문콕영상2
 망치소리인식1
 망치소리인식2
 망치소리인식3 *1분간격 연속 2번테스트 (차량 뒷부분에 아무것도 없다는 상포함)*
 SP는 충격이나 모션이 감지되면 바로 1초전의 상황부터 녹화가 됩니다.
타사처럼 보통 충격 10초전이나 30초전부터 녹화되는것을 생각하면 아쉬운 부분입니다)
 블랙박스 자체영상1
 블랙박스 자체영상2
 블랙박스 자체영상3
 블랙박스 자체영상4
 블랙박스 자체영상5
 블랙박스 자체영상6
 블랙박스 자체영상7"
아이트로닉스,"[원글이 삭제된 답글]","스마트폰으로 촬영한 PC영상을 확대해서 보면 중지가 되어버리네요.
한 게시물에 영상을 너무 많이 올리면 그런가봅니다.
PC영상만 따로 올립니다."
아이트로닉스,"ITB- 100 SPW 소리녹음 문제","안녕하세요 
저는 현재 ITB-100HD SPW 제품을 쓰고 있는데요 제품 산지는 한 3개월정도 됬습니다
저번주에 영상 확인 하는데 잡음이 너무 심해서 노래도 안들릴 정도 입니다
포맷도 해보고 녹음 설정도 다시 했는데도 안 고쳐지내요
혹시 다른분들도 음량을 제일 크게해도 안들릴정도로 잡음이 심하신분 계신가요?"
아이트로닉스,[2채널LCD무],"ITB2000HD 사용중인데 빛번짐이 다들 이정도인지 궁금해서요..본사에 메일보내니까 점검해야한다고 보내라는데 보내면1주일정도 걸릴껀데..정상이면 그냥 안보낼려구요 ㅎㅎ 후방영상이 2개올라갔네요 .."
아이트로닉스,"[원글이 삭제된 답글]","해당 게시글에 대한 반박입니다. 차 키로 긁는 소리 녹음 잘 됩니다.
같은 블랙박스지만 제껀 왜 소리녹음이 잘 될까요?
제가 시서화님의 블랙박스가 녹음기능이 고장이라고 말씀드리지않았나요?
본문은 유튜브영상이고
따로 원본영상 원하시면 보네드리겠습니다.
 본넷에 A4용지 한 장 대고 긁었습니다.
그리고 차량 옆 문짝도 긁어봤는데 옆문짝은 소리가 더 잘 들리네요.
오히려 그 쪽이 테스트하신 소형녹음기보다 더 잘 들리는데요?
 일반 다음팟으로 돌려도 굉장히 잘 들리는데 이건 뭐 더 이상 논할 가치도 없군요.
아이패스 전용뷰어로 돌리면 더 잘 들립니다. 참고하세요.
 블랙박스에 문제 있으면 수리비는 나오겠지만 고쳐서 쓰세요.
되도 않는 논리 펼치지마시고.
그쪽 100HD의 녹음기능이 고장났다고 몇 번을 설명해야합니까?
 "
아이트로닉스,"itb2000hd 화질 관련","안녕하세요

블랙박스 영상 확인좀 부탁드립니다.

제가 보기에는 화질에 문제가 있어 보이는데요.

오늘 오전에 찍은 영상입니다.

바로 앞에 차량 번호가 식별이 안되는데요.

HD화질이 이정도가 맞는건지.

사고가 나면 블랙박스가 정말 필요할텐데 화질에 문제가 있는거 아닌지 걱정 되네요.

전방 후방 다 화질이 너무 안좋네요..

썬팅때문일 수 도있나요? 썬팅은 딜러표 후퍼옵틱입니다."
아이트로닉스,[2채널LCD유],"몇일전에 갑자기 점검이 필요합니다  라는 멘트가 무한반복되네요. 그래서 블박 끄려고 만졌는데
엄청 뜨겁습니다. 따뜻한정도가 아니고 손을 데일거 같게 뜨겁네요. 깜짝 놀랐어요
액정 터치도 잘 안됩니다.

3시간정도 전원선 빼놓고 잇다가 다시 연결했더니... 더이상 소리는 안나는데
그늘에 놨는데요 여전히 뜨겁네요.
액정화면 보정한대고 나오는거 따라서 눌런는데....  오른쪽 위쪽은 계속 터치가 안되는군요

오늘 콜센터 통화했는데...
일단 펌웨어 다운받으라해서 .. 그리 했는데
뜨거운건 정상이라고 자꾸 그러네요???
계속 만지고 잇으면 손 데일거같다는 생각이 들 정도로 뜨거운데.... 이게 정상일까요?

생각해보니 메모리를 2년정도 안바꾸고 그냥 썼는데 .... 혹 이거때문에 뜨거워질수 있을까요?"
아이트로닉스,"ITB-100HD 64GB 메모리카드나 그이상 용량 작동되나요?","ITB-100HD 32GB 녹화덮어쓰기 되서 주차테러범 못잡았네요ㅠㅠㅠ
하루뒤에 발견하는 바람에,,,ㅠㅠ
64GB이상 메모리카드 돌아가는지 좀 알려주세여^^"
아이트로닉스,"ITB7000HD 전력소모 알려드립니다.","ITB7000HD 전력소모 알려드립니다.
주행 LED ON 3.96w
주행 LED OFF 3.6w
주차 LED OFF 3.96w
주차중 후방OFF 2.52w"
아이트로닉스,"소리가 안나옵니다.","itb-2000 hd 사용중입니다..

산타페 dm 이구요...

갑자기 소리가 녹음이 안되네요..

전용 플레이어로 보면 화면은 괜찮은데 소리가 안나옵니다....

그리고 녹화파일을 곰플레이어로 보면  따따따따  하는 소리가 계속해서 나는군요....

팟플레이어로 보면 소리가 또 안나고....

이거 왜 이런가요?

경험있으신분 답변 부탁드립니다.."
아이트로닉스,"2000HD 후방카메라 개선형 구분을 어떻게 하는건가요?","2000HD 후방카메라 개선형 구분을 어떻게 하는건가요?"
아이트로닉스,"7000fhd 사용자 입니다..배선문제인지..기기 문제인지 봐주세요ㅠ","몇일 사이동안 아침에 자고 일어나서 보면
꺼져있는 일도 있었고..식당 가서 밥 먹고 온 사이에도 꺼져있고ㅡㅡ
원인은 이거였네요
주행중인데 블박이 주차모드 진입한다고 하더니
배터리방전 예방을 위해 전원차단한다고 하더니 꺼지는군요
이런 황당한 일이...
bmw 320차량이고요
보조배터리 인산철 장착되어있어요
블박자체문제? 블박배선문제? 보조배터리문제?
뭘까요?ㅠㅠ 아시는분 도움 부탁드려요.."
아이트로닉스,"2000HD 업그레이드 하려고 하는데 질문 드릴께요","2000HD 업그레이드 하려고 하는데 질문 드릴께요
 해당 외장 드라이브 즉 영상 녹화되어 있는 곳에 업데이트 파일 넣으면 되나요?
 setup폴더에 넣어야 되나요?ㅠㅠ 올만에 업뎃하려니 가물가물 하네요 ㅠㅠ"
아이트로닉스,"음성을 제거하고 업로드 유투브에 하고 싶습니다.","itb-100spw입니다.

항상 음성 녹음은 켜놓고 다니기에 영상에 음성이 녹음되어있습니다.

음성을 빼고 화면만 나오게끔 바꿔주는 옵션이 플레이어 내에서는 보이질 않는군요.

따로 방법은 없는지요? 다움 팟 인코더같은걸로 소리 뺴고 재 인코딩 하는 방법 말고는 없나요?"
아이트로닉스,"ITB-100HD SP 의 PC Player ??","지금 아이패스 홈피의 자료실( http://www.ipassblack.co.kr/ ) 보면 PC PLAYER 최신이 ver.1.0.2 인데요
 전에는 아이패스블랙 통합 PC PLAYER ver.1.3.9 ~ ver 1.4 까지 나온걸로 알고 있는데
 ver.1.3.9 를 가지고 있습니다
 지금은 통합 PC 플레이어는 다 없어지고 옛 버전??인 1.0.2가 최신으로만 있는데
 그 버전 차이나 통합에서 다시 전용으로 바뀐 내용을 아시는 분 있나요?  
오랜만에 들어와 봤더니 바뀐게 있네요.  "
아이트로닉스,"느린 클러스터가 있다고 나오는데...","메모리 카드를 포맷했더니 위와 같이 나오네요...

펌웨어도 최신으로 업뎃했습니다...

그런데 원래 메모리 카드를 2개를 사용합니다..

번갈아가면서 사용하는데요...

사진을 보시면 아시겠지만...

전체 클러스터 중에서 느린 클러스트 갯수가 딱 절반입니다...

그런데 다른 메모리 카드도 똑같이 나옵니다...

즉 둘다..전체 클러스터 중에서 느린 클러스트 갯수가 절반이라고 나오는데요...

이거 프로그램 에러 아닌가요?

블랙 박스에 꽂으니 정상 작동 되기는 합니다...

이런 경험있으시분 댓글 부탁드립니다.."
아이트로닉스,[2채널LCD유],"가격은 비슷한데..그래도 최근에 나온게 괜찮을꺼같아서요"
아이트로닉스,[1채널],"전방 100SP 후방 100HD쓰고 있습니다.
메모리카드를 둘다 교체하려고 합니다.
소모품이란 생각에 32기가로 구입하려하구요.
삼성,샌디스크,바른전자 이런게 많이 보이는데 너무 복잡하네요.
아이패스블랙 쓰시는 선배님들 제품추천좀 부탁드립니다.^^;;
많은 댓글들 부탁드려요.꾸벅ㅡ"
아이트로닉스,[2채널LCD유],"기존에 64기가 짜리사용중인데 뻗어버려서.. 이거로 구매할까 싶은데 괜찮은가요?"
아이트로닉스,"아이패스블랙 ITB-100HD SP 주행영상"," * 아이패스 블랙 ITB-100HD SP 전후방에 옮겨서 찍어본 영상입니다. 요즘 나오는 소니센서나 파나소닉 센서 블랙박스들에 뒤지지 않을만큼 화질이 좋습니다. 고온에도 강하고, 정지 화면상에서 번호판 식별력도 우수합니다. 사실 이 정도인줄 몰랐는데, 화질이 우수해서 깜짝 놀랐습니다. "
아이트로닉스,"2000hd gps가 틀려지네요","2000HD를 사용중 블박을 종료시킨후 다시 키면 시간이 틀려지네요. 종료시켰던 시점에서 구동이 되는데 뭐가 문제인가요"
아이트로닉스,[2채널LCD유],"2.0.7 올라온지 얼마 안됐는데 펌업이 한번 더 되었네요.
 [ITB-2000HD] 펌웨어 파일입니다. (Ver 2.0.8) 
아이패스 블랙 제품을 애용해주셔서 깊은 감사를 드립니다.
ITB-2000HD 제품의 펌웨어가 Ver 2.0.8 로 업그레이드 되었습니다. 

[주요변경사항]
1. OSD 정보 추가.
 - 영상 하단에 모델명, 펌웨어 버전, 전압 수준, Mute 여부, 
   주차모드 차단 시 V-OFF(전압 차단), T-OFF(시간 차단) 추가. 

2. 주차녹화 정보 다시 보기 기능 추가 .
 -환경설정 > 주차모드 > 정보보기 아이콘으로 주차모드 결과 다시 확인 가능. 

3. 외장 GPS 사용인 경우 추가 수정 사항
 -주차모드 시에는 GPS 전원 off 됨.
 -주차모드로 전환 시 위성에서 수신한 시간 정보를 즉시 세트에 반영하도록 개선됨 

4. 후방카메라 연결 성능 개선 

5. 기기 시간 보정과 다른 환경설정을 같이 변경할 때 오류 발생하는 문제 수정  "
아이트로닉스,[2채널LCD유],"자동차휴즈도 아니고
상시선휴즈도 아니네요..

증상은 전원이 아예 안들어오는데
시동끄고 주차모드가되면
앞쪽에 led로 ipass란 문구가 불이 들어와만 있어요~
깜빡이는것도 아니고 그냥 들어와만 있어요~
뭐가문제일지..ㅜ

아님 혹시 sd카드가 불량일경우에도
화면이 안켜질수 있나요?

소중한답변 기다립니다 ㅜㅜ"
아이트로닉스,"저의 100HD는 아직도 쓸만하네요","오늘 중고로 샀다가 화질 확인하고 개고생한 후에 환불받은 루카스 7500.
사물이 다 뭉개져 보이고 색감도 상당히 비현실적인데
본사 찾아갔더니 렌즈가 맛이 가서 교체해야 한다더군요.






이게 3년 넘게 쓰고 있는 저의 ITB-100HD.
색감도 사실적이고 아주 선명합니다.
루카스 7500보다 오래된 제품인데도 렌즈 열화가 일어나지 않은 거죠.




역시 아이트로닉스 제품이 내구성이 좋은 것 같고
Sony Exmor 센서 달린 제품으로 조만간 갈아타고 싶은데
다음 번 제품도 아이트로닉스로 갈 것 같습니다."
아이트로닉스,"itb-2000 메모리카드 질문좀요~","itb-2000사용자 입니다.
 렉사 64gb 메모리를 구입해서 잘 사용중이였는데ㅠㅠ
 블랙박스 상에서 포멧을 하다가 포멧중에 모르고 시동을 꺼버렸습니다.
 순간 아차싶어 다시 시동을 켰는데요 화면이 포멧화면상태서 정지 되었더라고요 ...
 그래서 블랙박스를 끄고 다시 켰더니 sd카드를 확인하세요 라고 멘트가 계속나오더군요 ㅠㅠ
 그래서 메모리를 빼서 pc플레이어로 다시 포멧을 하고 펌웨어를 다시 받아서 블랙박스에 장착했습니다.
 그래도 위에 증상과 같이 sd카드를 확인하세요 라고 계속나오네요,,
 이건 방법이 없는건가요 ㅠㅠ? 새로 구매해야하는건가요 ㅠㅠ ?
 혹시 살릴수 있는 방법이 있는지 궁금합니다....."
아이트로닉스,[2채널LCD유],"시동걸어도 안되요
 일단 자동차 휴즈박스 휴즈는 테스터키 찍어봤는데 다 정상이었어요.
 그럼 이제 기계 아니면 상시선 둘중 하나같은데..
  검색하다 알게된건데 상시전원선에도 퓨즈라는게 있나봐요?
 상시전원 퓨즈는 어딨어요? 혹시 선 중간에 프라스틱으로 된부분에 있는건가요?
 퓨즈 나간거면 그건 어디서 사나요?
  도와주세요~~"
